'Crank Angle'	'ini_cylinder:comb:accumulated_heat_release',&	'ini_cylinder:comb:burnt_fuel_mass_fraction',&	'ini_cylinder:comb:lower_calorific_value',&	'ini_cylinder:comb:mean_reaction_progress_variable',&	'ini_cylinder:comb:mixture_fraction',&	'ini_cylinder:comb:products_mass_fraction',&	'ini_cylinder:comb:rate_of_heat_release',&	'ini_cylinder:comb:residual_gas_fraction',&	'ini_cylinder:comb:residual_gas_mass',&	'ini_cylinder:comb:total_equivalence_ratio',&	'ini_cylinder:emission:mean_no_mass_fraction',&	'ini_cylinder:emission:mean_no_reaction_rate',&	'ini_cylinder:flow:mass_flow',&	'ini_cylinder:flow:mass',&	'ini_cylinder:flow:mean_dissipation_rate',&	'ini_cylinder:flow:mean_passive_scalar',&	'ini_cylinder:flow:mean_pressure',&	'ini_cylinder:flow:mean_temperature',&	'ini_cylinder:flow:mean_turbulence_kinetic_energy',&	'ini_cylinder:flow:mean_turbulent_time_scale',&	'ini_cylinder:flow:volume',&	'ini_cylinder:formula:druck_br',&	'ini_cylinder:species:mean_ch4_mass_fraction',&	'ini_cylinder:species:mean_ch4_mole_fraction',&	'ini_cylinder:species:mean_co_mass_fraction',&	'ini_cylinder:species:mean_co_mole_fraction',&	'ini_cylinder:species:mean_co2_mass_fraction',&	'ini_cylinder:species:mean_co2_mole_fraction',&	'ini_cylinder:species:mean_h2_mass_fraction',&	'ini_cylinder:species:mean_h2_mole_fraction',&	'ini_cylinder:species:mean_h2o_mass_fraction',&	'ini_cylinder:species:mean_h2o_mole_fraction',&	'ini_cylinder:species:mean_n2_mass_fraction',&	'ini_cylinder:species:mean_n2_mole_fraction',&	'ini_cylinder:species:mean_o2_mass_fraction',&	'ini_cylinder:species:mean_o2_mole_fraction',&	'ini_intake_ports:flow:mass_flow',&	'ini_intake_ports:flow:mass',&	'ini_intake_ports:flow:mean_dissipation_rate',&	'ini_intake_ports:flow:mean_passive_scalar',&	'ini_intake_ports:flow:mean_pressure',&	'ini_intake_ports:flow:mean_temperature',&	'ini_intake_ports:flow:mean_turbulence_kinetic_energy',&	'ini_intake_ports:flow:mean_turbulent_time_scale',&	'ini_intake_ports:flow:volume',&	'ini_intake_ports:species:mean_ch4_mass_fraction',&	'ini_intake_ports:species:mean_ch4_mole_fraction',&	'ini_intake_ports:species:mean_co_mass_fraction',&	'ini_intake_ports:species:mean_co_mole_fraction',&	'ini_intake_ports:species:mean_co2_mass_fraction',&	'ini_intake_ports:species:mean_co2_mole_fraction',&	'ini_intake_ports:species:mean_h2_mass_fraction',&	'ini_intake_ports:species:mean_h2_mole_fraction',&	'ini_intake_ports:species:mean_h2o_mass_fraction',&	'ini_intake_ports:species:mean_h2o_mole_fraction',&	'ini_intake_ports:species:mean_n2_mass_fraction',&	'ini_intake_ports:species:mean_n2_mole_fraction',&	'ini_intake_ports:species:mean_o2_mass_fraction',&	'ini_intake_ports:species:mean_o2_mole_fraction',&	'ini_outlet_ports:flow:mass_flow',&	'ini_outlet_ports:flow:mass',&	'ini_outlet_ports:flow:mean_dissipation_rate',&	'ini_outlet_ports:flow:mean_passive_scalar',&	'ini_outlet_ports:flow:mean_pressure',&	'ini_outlet_ports:flow:mean_temperature',&	'ini_outlet_ports:flow:mean_turbulence_kinetic_energy',&	'ini_outlet_ports:flow:mean_turbulent_time_scale',&	'ini_outlet_ports:flow:volume',&	'ini_outlet_ports:species:mean_ch4_mass_fraction',&	'ini_outlet_ports:species:mean_ch4_mole_fraction',&	'ini_outlet_ports:species:mean_co_mass_fraction',&	'ini_outlet_ports:species:mean_co_mole_fraction',&	'ini_outlet_ports:species:mean_co2_mass_fraction',&	'ini_outlet_ports:species:mean_co2_mole_fraction',&	'ini_outlet_ports:species:mean_h2_mass_fraction',&	'ini_outlet_ports:species:mean_h2_mole_fraction',&	'ini_outlet_ports:species:mean_h2o_mass_fraction',&	'ini_outlet_ports:species:mean_h2o_mole_fraction',&	'ini_outlet_ports:species:mean_n2_mass_fraction',&	'ini_outlet_ports:species:mean_n2_mole_fraction',&	'ini_outlet_ports:species:mean_o2_mass_fraction',&	'ini_outlet_ports:species:mean_o2_mole_fraction',&	
135.6	0	0	5e+07	0	2.57463e-08	0.27421	0	0.999999	0.00657854	0.558898	0	0	0.140029	0.00657855	16789.2	0.999999	928737	1115.22	8.28991	0.011484	0.00237669	928749	2.57463e-08	4.4349e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.7769e-07	1.53457e-07	0	0.00132326	195.123	0	333844	353.642	0.920491	0.00565309	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.103996	0.000407011	3.71103e+06	0.0864544	329710	790.329	87.6238	0.017082	0.00029344	7.44996e-05	0.000128333	0	0	0.150428	0.0944605	0	0	0.123154	0.188921	0.725829	0.716046	0.000514166	0.00044406	
135.8	0	0	5e+07	0	2.58343e-08	0.27421	0	0.999999	0.00657636	0.558899	0	0	0.141106	0.00657636	16888	0.999999	927066	1114.7	8.28509	0.0114666	0.00237907	927076	2.58343e-08	4.45007e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.78298e-07	1.53982e-07	0	0.0013219	193.911	0	333364	353.499	0.917092	0.00566009	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.104628	0.000405717	3.82645e+06	0.0921111	328959	791.075	96.229	0.0150852	0.000293449	7.47374e-05	0.000128743	0	0	0.150427	0.0944598	0	0	0.123154	0.18892	0.725829	0.716046	0.000515807	0.000445478	
136	0	0	5e+07	0	2.59196e-08	0.27421	0	0.999999	0.00657415	0.5589	0	0	0.142259	0.00657416	17000.9	0.999999	925401	1114.18	8.28031	0.0114501	0.00238144	925409	2.59196e-08	4.46475e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.78886e-07	1.54489e-07	0	0.00132051	192.803	0	332880	353.355	0.913847	0.00566665	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.105256	0.000404427	3.98941e+06	0.0978481	328223	791.851	106.744	0.0132248	0.000293457	7.49757e-05	0.000129154	0	0	0.150426	0.0944591	0	0	0.123153	0.188918	0.725829	0.716047	0.000517452	0.000446898	
136.2	0	0	5e+07	0	2.60016e-08	0.27421	0	0.999999	0.00657192	0.558901	0	0	0.143443	0.00657193	17105.6	0.999999	923743	1113.67	8.27539	0.0114346	0.0023838	923749	2.60016e-08	4.47888e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.79452e-07	1.54978e-07	0	0.00131916	191.801	0	332404	353.213	0.910784	0.00567267	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.105888	0.000403151	4.19721e+06	0.103665	327513	792.667	119.249	0.0115138	0.000293465	7.5213e-05	0.000129563	0	0	0.150425	0.0944585	0	0	0.123152	0.188917	0.725829	0.716047	0.00051909	0.000448313	
136.4	0	0	5e+07	0	2.60799e-08	0.27421	0	0.999999	0.00656968	0.558902	0	0	0.144635	0.00656969	17198.7	0.999999	922092	1113.15	8.27028	0.01142	0.00238615	922095	2.60799e-08	4.49236e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.79993e-07	1.55445e-07	0	0.00131783	190.905	0	331939	353.074	0.907919	0.00567812	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.106526	0.000401871	4.44081e+06	0.109567	326808	793.506	133.511	0.00996129	0.000293473	7.54525e-05	0.000129975	0	0	0.150424	0.0944578	0	0	0.123151	0.188916	0.725829	0.716047	0.000520743	0.000449741	
136.6	0	0	5e+07	0	2.61538e-08	0.27421	0	0.999999	0.00656742	0.558903	0	0	0.145837	0.00656742	17308.6	0.999999	920446	1112.64	8.26495	0.0114063	0.00238848	920449	2.61538e-08	4.5051e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.80503e-07	1.55886e-07	0	0.00131654	190.113	0	331486	352.939	0.905262	0.00568294	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.107193	0.00040058	4.70599e+06	0.115556	326095	794.354	149.153	0.00857853	0.000293481	7.56957e-05	0.000130394	0	0	0.150422	0.0944571	0	0	0.12315	0.188914	0.72583	0.716047	0.000522421	0.00045119	
136.8	0	0	5e+07	0	2.6223e-08	0.27421	0	0.999999	0.00656514	0.558903	0	0	0.147015	0.00656514	17391.8	0.999999	918808	1112.13	8.2592	0.0113934	0.00239081	918810	2.6223e-08	4.51702e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.80981e-07	1.56298e-07	0	0.00131527	189.419	0	331043	352.806	0.902818	0.00568716	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.107881	0.000399286	4.97967e+06	0.121632	325381	795.207	165.876	0.00736899	0.000293488	7.59409e-05	0.000130816	0	0	0.150421	0.0944564	0	0	0.123149	0.188913	0.72583	0.716047	0.000524113	0.000452652	
137	0	0	5e+07	0	2.62875e-08	0.27421	0	0.999999	0.00656284	0.558904	0	0	0.148135	0.00656284	17453	0.999999	917176	1111.62	8.25292	0.0113814	0.00239313	917178	2.62875e-08	4.52812e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.81426e-07	1.56683e-07	0	0.00131404	188.816	0	330611	352.677	0.900575	0.00569082	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.10858	0.000398011	5.25601e+06	0.127788	324683	796.071	183.508	0.00632696	0.000293496	7.61841e-05	0.000131235	0	0	0.15042	0.0944557	0	0	0.123148	0.188911	0.72583	0.716048	0.000525792	0.000454102	
137.2	0	0	5e+07	0	2.63475e-08	0.27421	0	0.999999	0.00656052	0.558905	0	0	0.149227	0.00656053	17512.6	0.999999	915550	1111.11	8.24609	0.0113702	0.00239544	915553	2.63475e-08	4.53845e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.81839e-07	1.5704e-07	0	0.00131285	188.294	0	330194	352.551	0.898523	0.00569399	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.109276	0.000396752	5.53305e+06	0.134021	323999	796.941	201.983	0.00543582	0.000293504	7.64258e-05	0.000131652	0	0	0.150419	0.094455	0	0	0.123147	0.18891	0.72583	0.716048	0.00052746	0.000455542	
137.4	0	0	5e+07	0	2.64034e-08	0.27421	0	0.999999	0.00655819	0.558905	0	0	0.150266	0.00655819	17566.2	0.999999	913930	1110.6	8.23865	0.0113599	0.00239773	913935	2.64034e-08	4.54808e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.82225e-07	1.57373e-07	0	0.0013117	187.839	0	329792	352.431	0.896637	0.00569678	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.109968	0.000395539	5.81373e+06	0.14032	323360	797.832	221.288	0.00468014	0.000293512	7.666e-05	0.000132055	0	0	0.150418	0.0944543	0	0	0.123146	0.188909	0.72583	0.716048	0.000529076	0.000456938	
137.6	0	0	5e+07	0	2.64558e-08	0.27421	0	0.999999	0.00655584	0.558906	0	0	0.151246	0.00655584	17607.7	0.999999	912318	1110.1	8.23057	0.0113505	0.00240002	912323	2.64558e-08	4.55711e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.82587e-07	1.57685e-07	0	0.00131059	187.434	0	329405	352.315	0.894884	0.00569931	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.110639	0.000394404	6.09918e+06	0.14667	322798	798.763	241.462	0.00404311	0.00029352	7.68803e-05	0.000132435	0	0	0.150417	0.0944537	0	0	0.123145	0.188907	0.72583	0.716048	0.000530596	0.000458251	
137.8	0	0	5e+07	0	2.65054e-08	0.27421	0	0.999999	0.00655347	0.558907	0	0	0.15218	0.00655348	17648.2	0.999999	910712	1109.59	8.22191	0.0113418	0.0024023	910717	2.65054e-08	4.56565e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.82929e-07	1.57981e-07	0	0.00130952	187.062	0	329033	352.203	0.893228	0.00570174	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.111288	0.000393375	6.39019e+06	0.153053	322343	799.748	262.601	0.00350796	0.000293528	7.70811e-05	0.000132781	0	0	0.150416	0.0944531	0	0	0.123145	0.188906	0.72583	0.716048	0.000531982	0.000459448	
138	0	0	5e+07	0	2.65527e-08	0.27421	0	0.999999	0.00655109	0.558907	0	0	0.15308	0.0065511	17673.8	0.999999	909113	1109.09	8.21274	0.011334	0.00240456	909118	2.65527e-08	4.57381e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.83256e-07	1.58263e-07	0	0.0013085	186.703	0	328675	352.096	0.891625	0.00570422	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.111918	0.00039247	6.68816e+06	0.159456	322016	800.8	284.843	0.0030587	0.000293535	7.72581e-05	0.000133085	0	0	0.150415	0.0944526	0	0	0.123144	0.188905	0.72583	0.716049	0.000533204	0.000460503	
138.2	0	0	5e+07	0	2.65983e-08	0.27421	0	0.999999	0.0065487	0.558908	0	0	0.15394	0.00654871	17698	0.999999	907520	1108.59	8.20321	0.0113268	0.00240682	907525	2.65983e-08	4.58166e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.83571e-07	1.58535e-07	0	0.00130744	186.334	0	328305	351.985	0.890009	0.00570699	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.112528	0.00039166	7.00147e+06	0.165883	321785	801.902	308.379	0.00267865	0.000293543	7.7417e-05	0.000133359	0	0	0.150414	0.0944522	0	0	0.123143	0.188904	0.72583	0.716049	0.000534301	0.000461451	
138.4	0	0	5e+07	0	2.66426e-08	0.27421	0	0.999999	0.0065463	0.558908	0	0	0.154775	0.0065463	17717.3	0.999999	905934	1108.1	8.1934	0.0113202	0.00240906	905938	2.66426e-08	4.58929e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.83876e-07	1.58799e-07	0	0.00130633	185.939	0	327920	351.87	0.888342	0.00571016	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.113122	0.000390947	7.33063e+06	0.172329	321652	803.057	333.378	0.00235561	0.000293551	7.75573e-05	0.000133601	0	0	0.150414	0.0944517	0	0	0.123143	0.188903	0.72583	0.716049	0.000535269	0.000462287	
138.6	0	0	5e+07	0	2.66857e-08	0.27421	0	0.999999	0.00654388	0.558909	0	0	0.155599	0.00654388	17740	0.999999	904356	1107.6	8.18344	0.0113142	0.00241129	904359	2.66857e-08	4.59672e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.84174e-07	1.59056e-07	0	0.00130519	185.503	0	327521	351.75	0.886593	0.00571386	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.113711	0.000390328	7.68216e+06	0.178789	321616	804.263	359.978	0.00207931	0.000293558	7.76789e-05	0.00013381	0	0	0.150413	0.0944514	0	0	0.123142	0.188903	0.725831	0.716049	0.000536108	0.000463012	
138.8	0	0	5e+07	0	2.6728e-08	0.27421	0	0.999999	0.00654144	0.558909	0	0	0.156413	0.00654145	17760.9	0.999999	902784	1107.11	8.17339	0.0113087	0.00241352	902786	2.6728e-08	4.60399e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.84465e-07	1.59308e-07	0	0.001304	185.013	0	327110	351.627	0.884732	0.00571819	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.114302	0.000389798	8.06034e+06	0.18526	321671	805.517	388.262	0.00184139	0.000293566	7.77828e-05	0.000133989	0	0	0.150413	0.0944511	0	0	0.123142	0.188902	0.725831	0.716049	0.000536825	0.000463631	
139	0	0	5e+07	0	2.67693e-08	0.27421	0	0.999999	0.006539	0.55891	0	0	0.157219	0.00653901	17782.7	0.999999	901218	1106.61	8.1633	0.0113037	0.00241573	901220	2.67693e-08	4.61111e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.84751e-07	1.59554e-07	0	0.00130279	184.456	0	326687	351.5	0.882736	0.00572324	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.114892	0.000389347	8.46877e+06	0.191742	321807	806.813	418.251	0.00163531	0.000293573	7.78706e-05	0.000134141	0	0	0.150412	0.0944509	0	0	0.123142	0.188902	0.725831	0.716049	0.000537432	0.000464155	
139.2	0	0	5e+07	0	2.68097e-08	0.27421	0	0.999999	0.00653654	0.55891	0	0	0.158026	0.00653655	17803.2	0.999999	899660	1106.12	8.1532	0.0112991	0.00241793	899662	2.68097e-08	4.61808e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.8503e-07	1.59795e-07	0	0.00130146	183.828	0	326226	351.36	0.880591	0.00572902	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.115486	0.000388873	8.91293e+06	0.198284	321917	808.097	449.929	0.00145324	0.000293581	7.79627e-05	0.000134299	0	0	0.150412	0.0944506	0	0	0.123141	0.188901	0.725831	0.716049	0.000538067	0.000464704	
139.4	0	0	5e+07	0	2.68492e-08	0.27421	0	0.999999	0.00653407	0.55891	0	0	0.158825	0.00653408	17828.5	0.999999	898108	1105.64	8.14314	0.011295	0.00242012	898111	2.68492e-08	4.62489e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.85303e-07	1.60031e-07	0	0.00130003	183.128	0	325725	351.209	0.878292	0.00573555	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.116076	0.000388357	9.39062e+06	0.204895	321983	809.36	483.026	0.00129134	0.000293588	7.80625e-05	0.000134471	0	0	0.150411	0.0944503	0	0	0.123141	0.188901	0.725831	0.716049	0.000538756	0.000465299	
139.6	0	0	5e+07	0	2.68878e-08	0.27421	0	0.999999	0.00653159	0.558911	0	0	0.159637	0.00653159	17857.6	0.999999	896562	1105.15	8.13314	0.0112912	0.00242231	896566	2.68878e-08	4.63153e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.85569e-07	1.6026e-07	0	0.00129849	182.356	0	325189	351.047	0.875844	0.0057428	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.116668	0.000387788	9.89213e+06	0.211585	321993	810.597	517.017	0.00114688	0.000293596	7.81723e-05	0.00013466	0	0	0.150411	0.09445	0	0	0.123141	0.1889	0.725831	0.716049	0.000539513	0.000465953	
139.8	0	0	5e+07	0	2.69254e-08	0.27421	0	0.999999	0.00652909	0.558911	0	0	0.160453	0.0065291	17884.3	0.999999	895024	1104.66	8.12323	0.0112879	0.00242448	895028	2.69254e-08	4.638e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.85828e-07	1.60484e-07	0	0.00129685	181.517	0	324619	350.874	0.873257	0.00575075	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.117265	0.000387152	1.04082e+07	0.218363	321933	811.803	551.278	0.0010179	0.000293603	7.82943e-05	0.000134871	0	0	0.15041	0.0944496	0	0	0.12314	0.188899	0.725831	0.71605	0.000540356	0.00046668	
140	0	0	5e+07	0	2.69619e-08	0.27421	0	0.999999	0.00652658	0.558912	0	0	0.161258	0.00652659	17919	0.999999	893491	1104.18	8.11345	0.0112849	0.00242664	893496	2.69619e-08	4.64429e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.8608e-07	1.60702e-07	0	0.00129512	180.614	0	324017	350.69	0.870543	0.00575932	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.117853	0.000386434	1.09214e+07	0.225242	321788	812.97	585.111	0.0009029	0.00029361	7.84309e-05	0.000135106	0	0	0.15041	0.0944493	0	0	0.12314	0.188899	0.725831	0.71605	0.000541298	0.000467494	
140.2	0	0	5e+07	0	2.69975e-08	0.27421	0	0.999999	0.00652406	0.558912	0	0	0.16209	0.00652406	17955.4	0.999999	891965	1103.7	8.1038	0.0112822	0.00242879	891970	2.69975e-08	4.65042e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.86326e-07	1.60914e-07	0	0.00129336	179.654	0	323402	350.503	0.867715	0.00576849	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.118446	0.000385589	1.14244e+07	0.232251	321511	814.076	617.955	0.00080022	0.000293618	7.85903e-05	0.00013538	0	0	0.150409	0.0944488	0	0	0.123139	0.188898	0.725831	0.71605	0.000542398	0.000468445	
140.4	0	0	5e+07	0	2.70321e-08	0.27421	0	0.999999	0.00652152	0.558912	0	0	0.162932	0.00652153	17992.9	0.999999	890446	1103.22	8.09431	0.0112799	0.00243092	890450	2.70321e-08	4.65639e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.86565e-07	1.61121e-07	0	0.00129156	178.643	0	322777	350.312	0.864789	0.0057782	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.119036	0.000384601	1.19082e+07	0.239407	321087	815.115	649.375	0.000708944	0.000293625	7.87743e-05	0.000135697	0	0	0.150408	0.0944483	0	0	0.123138	0.188897	0.725831	0.71605	0.000543668	0.000469541	
140.6	0	0	5e+07	0	2.70659e-08	0.27421	0	0.999999	0.00651897	0.558913	0	0	0.163771	0.00651898	18034	0.999999	888932	1102.74	8.08497	0.0112778	0.00243305	888936	2.70659e-08	4.6622e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.86798e-07	1.61322e-07	0	0.00128974	177.59	0	322144	350.118	0.861785	0.00578836	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.119615	0.000383458	1.23644e+07	0.246721	320504	816.082	679.107	0.00062836	0.000293632	7.89831e-05	0.000136057	0	0	0.150407	0.0944477	0	0	0.123137	0.188895	0.725831	0.71605	0.000545109	0.000470786	
140.8	0	0	5e+07	0	2.70988e-08	0.27421	0	0.999999	0.00651641	0.558913	0	0	0.164608	0.00651642	18079.9	0.999999	887424	1102.26	8.07579	0.011276	0.00243517	887428	2.70988e-08	4.66787e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.87025e-07	1.61518e-07	0	0.00128791	176.507	0	321507	349.923	0.858726	0.00579888	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.120185	0.000382149	1.27893e+07	0.254207	319749	816.973	707.046	0.000557852	0.000293639	7.92158e-05	0.000136458	0	0	0.150406	0.094447	0	0	0.123137	0.188894	0.725831	0.71605	0.000546715	0.000472173	
141	0	0	5e+07	0	2.7131e-08	0.27421	0	0.999999	0.00651383	0.558913	0	0	0.165474	0.00651384	18120	0.999999	885923	1101.78	8.06675	0.0112745	0.00243728	885927	2.7131e-08	4.67342e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.87247e-07	1.6171e-07	0	0.00128607	175.408	0	320868	349.727	0.855643	0.00580965	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.120743	0.000380665	1.31913e+07	0.261873	318816	817.786	733.334	0.000496808	0.000293647	7.947e-05	0.000136896	0	0	0.150405	0.0944463	0	0	0.123136	0.188893	0.725832	0.716051	0.00054847	0.000473688	
141.2	0	0	5e+07	0	2.71626e-08	0.27421	0	0.999999	0.00651124	0.558914	0	0	0.166328	0.00651125	18167.7	0.999999	884428	1101.31	8.05779	0.0112733	0.00243938	884431	2.71626e-08	4.67886e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.87465e-07	1.61898e-07	0	0.00128433	174.309	0	320264	349.542	0.852564	0.00582056	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.121287	0.000379066	1.35705e+07	0.269684	317764	818.549	758.028	0.000445045	0.000293654	7.97293e-05	0.000137343	0	0	0.150404	0.0944455	0	0	0.123135	0.188891	0.725832	0.716051	0.00055026	0.000475234	
141.4	0	0	5e+07	0	2.71936e-08	0.27421	0	0.999999	0.00650864	0.558914	0	0	0.167178	0.00650864	18218.2	0.999999	882938	1100.83	8.04891	0.0112723	0.00244146	882941	2.71936e-08	4.68421e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.87679e-07	1.62083e-07	0	0.00128271	173.23	0	319701	349.369	0.849519	0.00583145	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.121821	0.000377351	1.39372e+07	0.277638	316594	819.261	781.394	0.000401805	0.000293661	7.99888e-05	0.00013779	0	0	0.150403	0.0944448	0	0	0.123134	0.18889	0.725832	0.716051	0.00055205	0.000476781	
141.6	0	0	5e+07	0	2.72242e-08	0.27421	0	0.999999	0.00650602	0.558914	0	0	0.168026	0.00650603	18266.5	0.999999	881455	1100.36	8.04004	0.0112717	0.00244354	881458	2.72242e-08	4.68947e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.8789e-07	1.62265e-07	0	0.0012812	172.186	0	319179	349.208	0.846533	0.00584222	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.122335	0.000375519	1.42962e+07	0.285738	315304	819.922	803.695	0.000366234	0.000293668	8.02442e-05	0.00013823	0	0	0.150401	0.0944441	0	0	0.123133	0.188888	0.725832	0.716051	0.000553813	0.000478303	
141.8	0	0	5e+07	0	2.72542e-08	0.27421	0	0.999999	0.00650339	0.558915	0	0	0.168859	0.00650339	18316.4	0.999999	879978	1099.89	8.03116	0.0112713	0.0024456	879980	2.72542e-08	4.69465e-08	0	0	0.150773	0.0946736	0	0	0.123437	0.189347	0.725789	0.715979	1.88098e-07	1.62445e-07	0	0.00127981	171.179	0	318699	349.061	0.843617	0.00585281	0.000414502	0.0325222	0.0569986	0	0	0	0	0	0	0	0	0.743023	0.745774	0.224455	0.197227	0.122835	0.000373573	1.46576e+07	0.293982	313897	820.533	825.316	0.000337314	0.000293675	8.04913e-05	0.000138655	0	0	0.1504	0.0944434	0	0	0.123132	0.188887	0.725832	0.716052	0.000555518	0.000479776	
